Path,Type,Size
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/filepost.py,File,2395
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/connection.py,File,33832
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/_request_methods.py,File,7756
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/poolmanager.py,File,22886
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/connectionpool.py,File,43256
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/_collections.py,File,17392
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/exceptions.py,File,9385
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/fields.py,File,11026
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/_base_connection.py,File,5652
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/response.py,File,39999
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/__init__.py,File,5307
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/py.typed,File,93
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/_version.py,File,98
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util,Directory,102073
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib,Directory,91679
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/timeout.py,File,10529
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/request.py,File,8083
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/connection.py,File,4462
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/ssltransport.py,File,9045
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/url.py,File,15213
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/ssl_match_hostname.py,File,5812
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/util.py,File,1146
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/response.py,File,3374
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/retry.py,File,18384
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/__init__.py,File,1051
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/proxy.py,File,1148
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/ssl_.py,File,19403
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/util/wait.py,File,4423
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib/socks.py,File,7715
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib/securetransport.py,File,34121
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib/pyopenssl.py,File,19171
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib/_securetransport,Directory,30672
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib/_securetransport/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib/_securetransport/bindings.py,File,14452
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/urllib3/contrib/_securetransport/low_level.py,File,16220
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/click-8.1.7.dist-info/LICENSE.rst,File,1475
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/click-8.1.7.dist-info/RECORD,File,2582
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/click-8.1.7.dist-info/REQUESTED,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/click-8.1.7.dist-info/top_level.txt,File,6
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/click-8.1.7.dist-info/METADATA,File,3014
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/click-8.1.7.dist-info/WHEEL,File,92
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/click-8.1.7.dist-info/INSTALLER,File,4
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/certifi-2023.7.22.dist-info/LICENSE,File,1052
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/certifi-2023.7.22.dist-info/RECORD,File,1107
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/certifi-2023.7.22.dist-info/REQUESTED,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/certifi-2023.7.22.dist-info/top_level.txt,File,8
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/certifi-2023.7.22.dist-info/METADATA,File,2191
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/certifi-2023.7.22.dist-info/WHEEL,File,92
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/certifi-2023.7.22.dist-info/INSTALLER,File,4
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/package_data.py,File,21
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/intranges.py,File,1881
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/uts46data.py,File,206539
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/idnadata.py,File,44375
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/compat.py,File,321
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/codec.py,File,3374
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/__init__.py,File,849
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/core.py,File,12950
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/idna/py.typed,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/testapp.py,File,6135
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/user_agent.py,File,1416
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/exceptions.py,File,26062
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/security.py,File,5294
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/local.py,File,22003
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/urls.py,File,6849
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/formparser.py,File,15247
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/wsgi.py,File,20894
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/http.py,File,43363
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/__init__.py,File,727
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/utils.py,File,24654
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/serving.py,File,39332
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/py.typed,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/_internal.py,File,5542
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/_reloader.py,File,14745
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/test.py,File,52633
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/routing,Directory,92828
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures,Directory,133379
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/wrappers,Directory,57327
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/middleware,Directory,46178
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/sansio,Directory,69361
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug,Directory,65187
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/routing/converters.py,File,7249
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/routing/exceptions.py,File,4698
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/routing/__init__.py,File,4819
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/routing/rules.py,File,31895
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/routing/matcher.py,File,7817
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/routing/map.py,File,36350
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/etag.pyi,File,1047
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/file_storage.pyi,File,1433
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/auth.py,File,10086
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/range.py,File,5669
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/file_storage.py,File,6184
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/cache_control.pyi,File,3756
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/range.pyi,File,1792
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/headers.pyi,File,4237
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/headers.py,File,17286
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/mixins.py,File,5337
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/etag.py,File,2913
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/csp.py,File,3244
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/__init__.py,File,1900
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/structures.pyi,File,8148
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/csp.pyi,File,5765
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/accept.pyi,File,1917
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/accept.py,File,10670
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/mixins.pyi,File,4191
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/structures.py,File,31761
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/datastructures/cache_control.py,File,6043
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/wrappers/request.py,File,24620
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/wrappers/response.py,File,32587
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/wrappers/__init__.py,File,120
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/middleware/proxy_fix.py,File,6754
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/middleware/profiler.py,File,5561
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/middleware/lint.py,File,13916
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/middleware/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/middleware/dispatcher.py,File,2601
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/middleware/shared_data.py,File,9513
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/middleware/http_proxy.py,File,7833
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/sansio/request.py,File,19954
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/sansio/multipart.py,File,11490
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/sansio/response.py,File,27647
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/sansio/http.py,File,5320
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/sansio/__init__.py,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/sansio/utils.py,File,4950
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/tbtools.py,File,13271
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/__init__.py,File,18760
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/repr.py,File,9328
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/console.py,File,6068
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/shared,Directory,17760
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/shared/style.css,File,6078
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/shared/ICON_LICENSE.md,File,222
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/shared/debugger.js,File,10562
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/shared/less.png,File,191
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/shared/console.png,File,507
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/werkzeug/debug/shared/more.png,File,200
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/markupsafe/_speedups.c,File,7083
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/markupsafe/_native.py,File,1713
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/markupsafe/_speedups.pyi,File,229
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/markupsafe/__init__.py,File,10338
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/markupsafe/py.typed,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/markupsafe/_speedups.cpython-310-x86_64-linux-gnu.so,File,44240
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/MarkupSafe-2.1.3.dist-info/LICENSE.rst,File,1475
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/MarkupSafe-2.1.3.dist-info/RECORD,File,1200
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/MarkupSafe-2.1.3.dist-info/REQUESTED,File,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/MarkupSafe-2.1.3.dist-info/top_level.txt,File,11
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/MarkupSafe-2.1.3.dist-info/METADATA,File,3003
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/MarkupSafe-2.1.3.dist-info/WHEEL,File,152
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/project_new/venv_new/lib64/python3.10/site-packages/MarkupSafe-2.1.3.dist-info/INSTALLER,File,4
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/requirements.txt,File,86
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv,Directory,39480022
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/pyvenv.cfg,File,71
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib,Directory,10862580
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/include,Directory,0
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/bin,Directory,17754791
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib64,Directory,10862580
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10,Directory,10862580
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages,Directory,10862580
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/distutils-precedence.pth,File,152
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools,Directory,2290785
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools-59.6.0.dist-info,Directory,32068
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/charset_normalizer-3.3.2.dist-info,Directory,37639
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/pkg_resources,Directory,465189
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/_distutils_hack,Directory,3803
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/pip,Directory,6356261
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/idna-3.4.dist-info,Directory,12816
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/requests-2.31.0.dist-info,Directory,17732
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/requests,Directory,179089
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/pip-22.0.2.dist-info,Directory,85260
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/certifi,Directory,286173
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/urllib3-2.0.7.dist-info,Directory,12652
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/charset_normalizer,Directory,415460
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/urllib3,Directory,392829
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/certifi-2023.7.22.dist-info,Directory,4362
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/idna,Directory,270310
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/gui-32.exe,File,65536
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/package_index.py,File,40103
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/version.py,File,144
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/cli-64.exe,File,74752
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/config.py,File,23153
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/dist.py,File,43162
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/unicode_utils.py,File,941
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/build_meta.py,File,10536
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/cli.exe,File,65536
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/cli-arm64.exe,File,137216
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/monkey.py,File,5217
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/sandbox.py,File,14348
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/script.tmpl,File,138
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/py34compat.py,File,245
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/windows_support.py,File,714
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/__init__.py,File,7448
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/installer.py,File,3824
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/glob.py,File,4873
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/extension.py,File,1684
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/script (dev).tmpl,File,218
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/gui-64.exe,File,75264
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/errors.py,File,1555
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/gui.exe,File,65536
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/cli-32.exe,File,65536
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/msvc.py,File,50561
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/launch.py,File,812
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/gui-arm64.exe,File,137728
/home/valery/PycharmProjects/basic-python/seminars/seminar_1/first_project/venv/lib/python3.10/site-packages/setuptools/dep_util.py,File,949
